Symbol	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088
2018-02-18	98	99	98	99		77	77	76	76		13	14	13	13		29	29	29	29		66	66	65	66		191	192	188	192		45	46	45	46		126	127	125	126		75	75	74	74		32	33	32	33		41	41	41	41		18	19	18	19		11	11	11	11		13	13	12	13		39	39	39	39		83	84	83	84		18	18	18	18		11	12	11	11		74	75	74	74		7	7	7	7		12	12	11	12		14	14	14	14		30	30	30	30		10	10	10	10		22	23	22	22	
2018-02-19	98	99	98	99		77	77	76	76		13	14	13	13		29	29	29	29		66	66	65	66		191	192	188	192		45	46	45	46		126	127	125	126		75	75	74	74		32	33	32	33		41	41	41	41		18	19	18	19		11	11	11	11		13	13	12	13		39	39	39	39		83	84	83	84		18	18	18	18		11	12	11	11		74	75	74	74		7	7	7	7		12	12	11	12		14	14	14	14		30	30	30	30		10	10	10	10		22	23	22	22	
2018-02-20	100	100	98	98		77	77	76	77		13	14	13	14		29	29	29	29		66	66	65	66		192	193	189	189		46	46	45	45		127	128	125	127		74	76	74	75		33	34	33	33		41	41	41	41		19	19	18	18		11	11	11	11		13	13	13	13		39	39	39	39		84	85	81	81		18	19	18	19		12	12	11	11		74	75	74	74		7	7	7	7		12	12	11	12		14	14	13	14		30	30	29	30		10	10	10	10		23	23	22	22	
2018-02-21	98	99	97	99		77	77	77	77		14	14	14	14		29	29	29	29		66	66	65	66		191	193	190	193		45	46	45	46		127	128	126	127		75	76	75	75		33	34	33	34		41	42	41	42		18	19	18	19		11	11	11	11		13	13	13	13		39	39	39	39		82	82	81	82		19	19	18	19		11	12	11	12		74	76	74	75		8	8	7	7		12	12	12	12		14	14	14	14		30	31	30	31		10	10	10	10		22	23	22	22	
2018-02-22	99	99	98	99		77	77	76	77		14	14	14	14		29	29	28	29		66	66	65	65		192	195	191	195		45	46	45	46		126	127	126	127		75	76	75	76		34	34	33	34		41	42	41	42		19	19	18	18		11	11	11	11		13	13	13	13		39	40	39	39		80	80	79	80		19	19	19	19		11	12	11	11		75	75	74	75		7	7	7	7		12	12	12	12		14	14	14	14		30	32	30	31		10	10	10	10		22	23	22	23	
2018-02-23	99	100	98	99		77	78	77	77		14	14	14	14		29	29	29	29		66	66	66	66		196	198	195	196		46	46	46	46		129	129	128	128		76	78	76	78		34	34	34	34		42	42	42	42		19	19	19	19		12	12	11	11		13	13	13	13		40	40	39	40		80	80	80	80		19	19	19	19		12	12	11	12		75	75	75	75		7	8	7	8		12	12	12	12		14	14	14	14		32	32	31	31		10	10	10	10		23	24	23	23	
2018-02-24	99	100	98	99		77	78	77	77		14	14	14	14		29	29	29	29		66	66	66	66		196	198	195	196		46	46	46	46		129	129	128	128		76	78	76	78		34	34	34	34		42	42	42	42		19	19	19	19		12	12	11	11		13	13	13	13		40	40	39	40		80	80	80	80		19	19	19	19		12	12	11	12		75	75	75	75		7	8	7	8		12	12	12	12		14	14	14	14		32	32	31	31		10	10	10	10		23	24	23	23	
2018-02-25	99	100	98	99		77	78	77	77		14	14	14	14		29	29	29	29		66	66	66	66		196	198	195	196		46	46	46	46		129	129	128	128		76	78	76	78		34	34	34	34		42	42	42	42		19	19	19	19		12	12	11	11		13	13	13	13		40	40	39	40		80	80	80	80		19	19	19	19		12	12	11	12		75	75	75	75		7	8	7	8		12	12	12	12		14	14	14	14		32	32	31	31		10	10	10	10		23	24	23	23	
2018-02-26	99	101	99	100		78	79	78	79		14	14	14	14		29	30	29	30		66	67	66	67		196	197	195	196		46	47	46	47		130	132	128	131		78	79	77	79		35	35	34	35		42	42	42	42		19	19	19	19		12	12	11	12		13	13	13	13		40	40	40	40		80	80	79	80		19	19	18	19		12	12	12	12		76	76	74	74		8	8	7	8		12	12	12	12		14	14	14	14		31	31	31	31		10	10	10	10		24	24	23	23	
2018-02-27	101	101	99	99		79	80	79	79		14	14	14	14		30	30	29	30		68	68	67	67		196	197	194	195		47	47	46	46		131	132	129	130		79	80	79	79		35	35	35	35		42	42	42	42		19	19	19	19		12	12	11	11		14	14	13	13		40	40	40	40		80	80	79	79		19	19	18	19		12	12	12	12		74	75	74	74		8	8	8	8		12	12	12	12		14	14	14	14		31	31	30	31		10	10	10	10		24	24	22	23	
2018-02-28	100	100	98	98		79	79	79	79		14	14	14	14		29	30	29	29		67	67	66	67		197	197	194	195		46	46	46	46		130	131	128	131		79	79	78	79		35	35	34	34		41	42	41	42		19	19	19	19		11	11	11	11		13	13	13	13		40	40	40	40		78	78	78	78		18	19	18	18		11	12	11	11		74	74	73	73		8	8	7	8		12	12	12	12		14	14	14	14		31	31	30	30		10	10	10	10		22	23	22	22	
2018-03-01	97	98	97	98		78	79	78	79		14	14	14	14		29	30	29	30		66	67	66	67		192	197	192	197		45	47	45	47		131	132	129	132		79	79	78	79		34	35	34	35		41	42	41	42		18	19	18	19		11	11	11	11		13	14	13	14		39	40	39	40		77	78	77	78		18	18	18	18		11	11	11	11		73	73	73	73		8	8	7	7		12	12	12	12		14	14	14	14		30	31	30	31		10	10	10	10		22	22	21	22	
2018-03-02	97	98	97	97		79	79	79	79		14	14	14	14		29	30	29	29		67	68	67	68		193	196	193	195		46	47	46	47		131	131	129	131		79	79	78	78		35	35	34	34		41	41	41	41		19	19	19	19		11	11	11	11		14	14	13	13		39	39	39	39		77	77	77	77		18	18	18	18		11	11	11	11		73	73	72	73		7	7	7	7		12	12	12	12		14	14	14	14		31	32	30	32		10	10	10	10		22	22	21	22	
2018-03-03	97	98	97	97		79	79	79	79		14	14	14	14		29	30	29	29		67	68	67	68		193	196	193	195		46	47	46	47		131	131	129	131		79	79	78	78		35	35	34	34		41	41	41	41		19	19	19	19		11	11	11	11		14	14	13	13		39	39	39	39		77	77	77	77		18	18	18	18		11	11	11	11		73	73	72	73		7	7	7	7		12	12	12	12		14	14	14	14		31	32	30	32		10	10	10	10		22	22	21	22	
2018-03-04	97	98	97	97		79	79	79	79		14	14	14	14		29	30	29	29		67	68	67	68		193	196	193	195		46	47	46	47		131	131	129	131		79	79	78	78		35	35	34	34		41	41	41	41		19	19	19	19		11	11	11	11		14	14	13	13		39	39	39	39		77	77	77	77		18	18	18	18		11	11	11	11		73	73	72	73		7	7	7	7		12	12	12	12		14	14	14	14		31	32	30	32		10	10	10	10		22	22	21	22	
2018-03-05	97	98	95	95		79	79	78	78		14	14	14	14		29	29	28	29		68	68	67	67		190	191	185	185		46	47	45	46		130	131	127	127		78	79	77	77		34	35	34	34		41	41	41	41		19	19	18	19		11	11	11	11		13	13	13	13		40	40	39	39		77	77	76	76		18	18	18	18		11	11	11	11		73	73	70	70		7	7	7	7		12	12	12	12		14	14	14	14		31	32	30	30		10	10	9	9		22	22	21	21	
2018-03-06	96	97	96	96		78	79	78	79		14	14	14	14		29	30	29	29		67	68	67	68		188	188	183	184		46	46	46	46		129	130	127	128		79	79	77	78		34	34	34	34		41	41	41	41		19	19	19	19		11	12	11	11		13	13	13	13		39	39	39	39		77	77	76	77		18	18	18	18		11	11	11	11		71	72	70	71		7	7	7	7		12	12	12	12		14	14	14	14		30	31	30	31		10	10	9	10		22	22	21	22	
2018-03-07	96	96	95	95		79	79	78	78		14	14	14	14		29	31	29	31		68	68	67	67		185	185	183	184		46	47	46	46		126	129	126	126		77	77	77	77		33	34	33	34		41	41	41	41		18	19	18	18		11	11	11	11		13	13	13	13		39	39	39	39		76	77	76	76		18	18	18	18		11	11	11	11		71	71	71	71		7	7	7	7		12	12	12	12		14	14	14	14		32	32	31	31		10	10	9	9		21	22	21	21	
2018-03-08	96	97	95	97		79	79	79	79		14	14	14	14		31	31	30	31		68	68	67	68		185	186	183	185		46	46	46	46		128	129	127	128		77	78	77	78		33	33	33	33		41	41	41	41		19	19	19	19		11	11	11	11		13	13	13	13		39	39	39	39		76	77	76	76		18	18	18	18		11	11	11	11		71	72	71	72		7	7	7	7		12	12	12	12		14	14	14	14		31	32	31	31		10	10	9	10		21	21	21	21	
2018-03-09	98	99	97	99		78	79	78	78		14	14	14	14		30	30	29	29		68	68	68	68		187	187	185	185		46	47	46	47		129	130	129	130		78	79	78	79		33	34	33	33		42	43	42	43		19	19	19	19		11	12	11	12		13	14	13	14		39	39	39	39		77	77	76	77		18	19	18	18		11	11	11	11		73	73	72	72		7	7	7	7		12	12	12	12		14	15	14	15		34	35	33	34		10	10	10	10		21	22	21	22	
2018-03-10	98	99	97	99		78	79	78	78		14	14	14	14		30	30	29	29		68	68	68	68		187	187	185	185		46	47	46	47		129	130	129	130		78	79	78	79		33	34	33	33		42	43	42	43		19	19	19	19		11	12	11	12		13	14	13	14		39	39	39	39		77	77	76	77		18	19	18	18		11	11	11	11		73	73	72	72		7	7	7	7		12	12	12	12		14	15	14	15		34	35	33	34		10	10	10	10		21	22	21	22	
2018-03-11	98	99	97	99		78	79	78	78		14	14	14	14		30	30	29	29		68	68	68	68		187	187	185	185		46	47	46	47		129	130	129	130		78	79	78	79		33	34	33	33		42	43	42	43		19	19	19	19		11	12	11	12		13	14	13	14		39	39	39	39		77	77	76	77		18	19	18	18		11	11	11	11		73	73	72	72		7	7	7	7		12	12	12	12		14	15	14	15		34	35	33	34		10	10	10	10		21	22	21	22	
2018-03-12	100	100	99	100		79	79	78	79		14	14	14	14		30	30	29	29		69	69	68	69		187	190	186	190		47	47	47	47		131	131	129	130		79	81	79	81		34	34	33	34		43	43	43	43		19	19	19	19		12	12	12	12		14	14	13	14		40	40	39	40		77	78	77	77		19	19	19	19		12	12	11	12		73	73	72	73		7	7	7	7		12	12	12	12		15	15	15	15		35	35	34	34		10	10	10	10		22	23	22	22	
2018-03-13	99	99	98	99		79	79	78	79		14	14	14	14		29	29	29	29		69	69	69	69		191	193	190	191		47	47	47	47		131	131	129	130		80	81	79	80		34	34	34	34		43	44	43	44		19	19	19	19		12	12	12	12		14	14	14	14		40	40	40	40		77	77	77	77		19	19	18	19		11	11	11	11		72	72	71	72		7	7	7	7		12	12	12	12		14	14	14	14		34	34	34	34		10	10	10	10		22	22	22	22	
2018-03-14	98	98	98	98		78	79	78	79		14	15	14	15		29	29	28	28		68	69	68	69		189	191	188	189		47	47	47	47		130	130	129	130		79	80	79	80		34	34	33	34		44	44	43	44		19	19	19	19		12	12	12	12		14	14	13	14		40	40	39	40		77	77	76	77		18	19	18	18		11	11	11	11		71	72	71	72		7	7	7	7		12	12	12	12		14	14	14	14		35	35	33	34		10	10	10	10		22	22	22	22	
2018-03-15	98	99	98	99		79	79	78	79		14	15	14	15		28	28	28	28		69	69	69	69		187	189	187	189		47	47	47	47		130	130	129	130		79	81	79	81		33	34	33	34		44	44	44	44		19	19	19	19		11	12	11	11		14	15	14	14		40	40	39	40		76	76	76	76		18	18	18	18		11	11	11	11		72	72	71	72		7	7	7	7		12	12	12	12		14	14	14	14		34	34	34	34		10	10	10	10		22	22	22	22	
2018-03-16	98	99	98	99		79	80	79	80		14	15	14	15		28	28	28	28		69	74	69	71		188	189	187	187		47	48	47	48		129	130	129	130		82	83	81	82		33	34	33	33		44	44	44	44		19	19	19	19		11	11	11	11		15	15	14	15		40	40	40	40		76	77	76	77		18	18	18	18		11	11	11	11		72	72	72	72		7	7	7	7		12	12	12	12		14	14	14	14		33	34	33	34		10	10	10	10		22	22	22	22	
2018-03-17	98	99	98	99		79	80	79	80		14	15	14	15		28	28	28	28		69	74	69	71		188	189	187	187		47	48	47	48		129	130	129	130		82	83	81	82		33	34	33	33		44	44	44	44		19	19	19	19		11	11	11	11		15	15	14	15		40	40	40	40		76	77	76	77		18	18	18	18		11	11	11	11		72	72	72	72		7	7	7	7		12	12	12	12		14	14	14	14		33	34	33	34		10	10	10	10		22	22	22	22	
2018-03-18	98	99	98	99		79	80	79	80		14	15	14	15		28	28	28	28		69	74	69	71		188	189	187	187		47	48	47	48		129	130	129	130		82	83	81	82		33	34	33	33		44	44	44	44		19	19	19	19		11	11	11	11		15	15	14	15		40	40	40	40		76	77	76	77		18	18	18	18		11	11	11	11		72	72	72	72		7	7	7	7		12	12	12	12		14	14	14	14		33	34	33	34		10	10	10	10		22	22	22	22	
2018-03-19	98	98	97	97		80	80	79	80		14	15	14	15		28	28	28	28		71	71	69	70		187	188	187	187		48	48	47	48		129	130	129	129		82	82	81	82		33	34	33	33		44	44	43	43		19	19	19	19		11	11	11	11		15	15	14	14		39	40	39	39		77	77	77	77		18	19	18	19		11	11	11	11		72	73	72	73		7	7	7	7		12	12	12	12		14	14	14	14		33	34	33	33		10	10	10	10		22	22	21	21	
2018-03-20	96	97	96	96		79	80	79	80		15	15	15	15		28	28	27	27		70	70	69	70		187	188	186	187		48	48	48	48		131	131	129	130		82	82	81	82		33	33	33	33		43	43	43	43		18	19	18	18		11	11	11	11		14	14	14	14		40	40	39	40		77	77	76	77		19	19	18	18		11	12	11	11		72	73	72	73		7	7	7	7		12	12	12	12		14	14	13	13		33	34	33	34		10	10	10	10		21	21	21	21	
2018-03-21	97	97	96	96		80	80	80	80		15	15	15	15		28	28	27	27		70	70	70	70		189	189	187	187		48	49	48	48		131	132	130	130		82	82	81	81		33	34	33	33		43	43	43	43		18	19	18	18		11	11	11	11		14	14	14	14		41	41	40	40		77	78	77	77		19	19	18	18		12	12	12	12		72	73	72	72		7	7	7	7		12	12	12	12		14	14	13	13		34	35	33	34		10	10	10	10		21	22	21	21	
2018-03-22	97	97	96	96		81	81	80	81		15	15	15	15		28	28	27	27		70	71	70	70		190	190	187	188		48	49	48	48		131	132	128	128		82	82	81	81		33	34	33	34		44	44	43	43		19	19	18	19		11	11	11	11		14	14	14	14		40	40	40	40		77	77	76	76		19	19	18	18		12	12	12	12		72	73	72	72		7	7	7	7		12	12	11	11		14	14	13	13		34	36	34	35		10	10	10	10		21	22	21	21	
2018-03-23	94	95	94	95		80	80	79	80		15	15	15	15		27	27	27	27		70	70	70	70		183	187	182	185		47	47	47	47		126	127	124	127		80	81	79	81		33	33	32	33		42	43	42	43		18	19	18	19		11	11	11	11		13	13	13	13		39	39	39	39		75	75	74	75		18	18	17	18		11	12	11	12		71	71	71	71		7	7	7	7		11	11	11	11		13	13	13	13		34	35	34	35		9	9	9	9		21	21	20	20	
2018-03-24	94	95	94	95		80	80	79	80		15	15	15	15		27	27	27	27		70	70	70	70		183	187	182	185		47	47	47	47		126	127	124	127		80	81	79	81		33	33	32	33		42	43	42	43		18	19	18	19		11	11	11	11		13	13	13	13		39	39	39	39		75	75	74	75		18	18	17	18		11	12	11	12		71	71	71	71		7	7	7	7		11	11	11	11		13	13	13	13		34	35	34	35		9	9	9	9		21	21	20	20	
2018-03-25	94	95	94	95		80	80	79	80		15	15	15	15		27	27	27	27		70	70	70	70		183	187	182	185		47	47	47	47		126	127	124	127		80	81	79	81		33	33	32	33		42	43	42	43		18	19	18	19		11	11	11	11		13	13	13	13		39	39	39	39		75	75	74	75		18	18	17	18		11	12	11	12		71	71	71	71		7	7	7	7		11	11	11	11		13	13	13	13		34	35	34	35		9	9	9	9		21	21	20	20	
2018-03-26	96	96	94	95		80	80	79	79		15	15	15	15		27	27	27	27		70	71	70	70		185	185	182	183		47	47	46	47		127	128	126	128		81	81	79	80		32	33	32	33		43	43	42	43		19	19	18	19		11	11	11	11		13	14	13	14		39	39	38	39		74	75	74	75		18	18	17	18		12	12	11	12		70	71	70	71		7	7	7	7		11	11	11	11		13	13	13	13		35	35	34	35		9	9	9	9		20	20	19	20	
2018-03-27	96	96	95	96		80	80	79	80		15	15	15	15		27	28	27	27		71	71	70	70		186	187	185	186		48	48	47	47		130	130	128	128		81	81	79	80		33	33	32	33		43	43	43	43		19	19	19	19		11	11	11	11		14	14	13	14		39	40	39	39		75	76	75	75		18	18	18	18		12	12	12	12		71	73	71	73		7	7	7	7		11	11	11	11		13	13	13	13		35	35	35	35		10	10	10	10		20	20	20	20	
2018-03-28	96	96	94	94		80	80	79	80		15	15	15	15		27	27	27	27		70	71	70	70		184	186	183	183		47	47	46	46		128	128	124	125		80	81	80	80		32	33	32	32		43	43	43	43		20	20	18	18		11	11	11	11		14	14	13	13		39	39	38	38		74	75	74	74		18	18	17	17		12	12	11	12		72	72	71	71		7	7	7	7		11	11	11	11		13	13	13	13		34	35	34	34		10	10	10	10		20	20	19	19	
2018-03-29	94	95	94	94		79	80	79	80		15	15	15	15		27	27	27	27		70	70	70	70		182	184	181	182		46	47	46	46		125	125	123	124		81	81	79	79		32	32	31	31		43	43	42	42		18	19	18	18		11	11	11	11		13	14	13	14		38	39	38	38		74	74	74	74		17	17	17	17		12	12	11	12		72	73	71	72		7	7	7	7		11	11	11	11		13	13	13	13		34	34	33	34		10	10	10	10		20	20	19	20	
2018-03-30	94	95	94	94		79	80	79	80		15	15	15	15		27	27	27	27		70	70	70	70		182	184	181	182		46	47	46	46		125	125	123	124		81	81	79	79		32	32	31	31		43	43	42	42		18	19	18	18		11	11	11	11		13	14	13	14		38	39	38	38		74	74	74	74		17	17	17	17		12	12	11	12		72	73	71	72		7	7	7	7		11	11	11	11		13	13	13	13		34	34	33	34		10	10	10	10		20	20	19	20	
2018-03-31	94	95	94	94		79	80	79	80		15	15	15	15		27	27	27	27		70	70	70	70		182	184	181	182		46	47	46	46		125	125	123	124		81	81	79	79		32	32	31	31		43	43	42	42		18	19	18	18		11	11	11	11		13	14	13	14		38	39	38	38		74	74	74	74		17	17	17	17		12	12	11	12		72	73	71	72		7	7	7	7		11	11	11	11		13	13	13	13		34	34	33	34		10	10	10	10		20	20	19	20	
2018-04-01	94	95	94	94		79	80	79	80		15	15	15	15		27	27	27	27		70	70	70	70		182	184	181	182		46	47	46	46		125	125	123	124		81	81	79	79		32	32	31	31		43	43	42	42		18	19	18	18		11	11	11	11		13	14	13	14		38	39	38	38		74	74	74	74		17	17	17	17		12	12	11	12		72	73	71	72		7	7	7	7		11	11	11	11		13	13	13	13		34	34	33	34		10	10	10	10		20	20	19	20	
2018-04-02	94	95	94	94		79	80	79	80		15	15	15	15		27	27	27	27		70	70	70	70		182	184	181	182		46	47	46	46		125	125	123	124		81	81	79	79		32	32	31	31		43	43	42	42		18	19	18	18		11	11	11	11		13	14	13	14		38	39	38	38		74	74	74	74		17	17	17	17		12	12	11	12		72	73	71	72		7	7	7	7		11	11	11	11		13	13	13	13		34	34	33	34		10	10	10	10		20	20	19	20	
2018-04-03	93	94	92	93		80	80	80	80		15	15	15	15		27	27	27	27		62	63	62	62		181	182	179	181		46	47	46	46		123	124	122	123		78	80	78	80		31	31	31	31		42	43	42	43		18	18	18	18		11	11	11	11		14	14	13	14		37	38	36	37		73	74	73	74		17	18	17	18		11	11	11	11		73	73	72	73		7	7	7	7		11	11	11	11		13	13	13	13		34	35	34	35		10	10	10	10		19	20	19	19	
2018-04-04	92	93	92	92		80	81	79	79		15	15	15	15		28	28	27	27		62	63	61	61		183	183	179	179		46	47	46	46		123	125	123	123		79	79	78	78		31	31	31	31		43	43	42	42		18	18	18	18		11	11	11	11		14	14	13	13		37	37	37	37		74	74	72	72		18	18	17	17		11	11	11	11		73	73	70	70		7	7	7	7		11	11	11	11		13	13	13	13		35	37	35	36		10	10	10	10		19	20	19	19	
2018-04-05	92	93	92	92		80	81	79	79		15	15	15	15		28	28	27	27		62	63	61	61		183	183	179	179		46	47	46	46		123	125	123	123		79	79	78	78		31	31	31	31		43	43	42	42		18	18	18	18		11	11	11	11		14	14	13	13		37	37	37	37		74	74	72	72		18	18	17	17		11	11	11	11		73	73	70	70		7	7	7	7		11	11	11	11		13	13	13	13		35	37	35	36		10	10	10	10		19	20	19	19	
2018-04-06	92	93	91	92		79	80	79	80		15	15	15	15		27	27	26	26		60	61	60	61		182	184	181	184		46	47	46	46		123	125	123	125		79	80	79	80		31	31	31	31		42	43	42	43		18	18	18	18		11	11	11	11		14	14	13	14		37	37	36	37		73	74	73	73		17	18	17	17		11	11	11	11		72	72	71	72		7	7	7	7		11	11	11	11		13	13	13	13		36	37	35	35		10	10	10	10		19	19	19	19	
2018-04-07	92	93	91	92		79	80	79	80		15	15	15	15		27	27	26	26		60	61	60	61		182	184	181	184		46	47	46	46		123	125	123	125		79	80	79	80		31	31	31	31		42	43	42	43		18	18	18	18		11	11	11	11		14	14	13	14		37	37	36	37		73	74	73	73		17	18	17	17		11	11	11	11		72	72	71	72		7	7	7	7		11	11	11	11		13	13	13	13		36	37	35	35		10	10	10	10		19	19	19	19	
2018-04-08	92	93	91	92		79	80	79	80		15	15	15	15		27	27	26	26		60	61	60	61		182	184	181	184		46	47	46	46		123	125	123	125		79	80	79	80		31	31	31	31		42	43	42	43		18	18	18	18		11	11	11	11		14	14	13	14		37	37	36	37		73	74	73	73		17	18	17	17		11	11	11	11		72	72	71	72		7	7	7	7		11	11	11	11		13	13	13	13		36	37	35	35		10	10	10	10		19	19	19	19	
2018-04-09	91	94	91	92		80	81	80	81		15	15	15	15		26	27	26	27		61	61	61	61		185	187	183	186		47	48	47	47		125	128	124	128		81	81	80	81		31	32	31	32		43	43	42	43		18	19	18	19		11	11	11	11		14	14	13	13		37	37	37	37		74	75	74	74		17	18	17	18		11	11	11	11		73	74	72	74		7	7	7	7		11	11	11	11		13	13	13	13		35	36	35	35		10	10	10	10		19	20	19	20	
2018-04-10	91	93	91	92		80	81	80	81		15	15	15	15		27	27	26	27		61	61	60	60		184	188	184	187		47	47	47	47		127	129	127	129		80	81	80	81		32	32	32	32		43	43	43	43		18	19	18	19		11	11	11	11		13	14	13	13		37	38	37	37		74	75	74	75		18	18	18	18		11	12	11	12		74	75	73	74		7	7	7	7		11	11	11	11		13	13	13	13		36	38	35	37		10	10	10	10		19	20	19	20	
2018-04-11	92	93	92	93		81	81	80	80		15	15	15	15		27	27	26	27		60	61	59	59		188	189	187	189		47	47	47	47		128	129	128	129		82	82	79	80		32	33	32	33		43	43	43	43		18	19	18	19		12	12	11	11		13	13	13	13		38	38	37	37		75	76	75	75		18	18	18	18		12	12	12	12		73	74	73	74		7	7	7	7		11	11	11	11		13	13	13	13		37	37	36	37		10	10	10	10		20	20	20	20	
2018-04-12	93	94	93	93		81	81	80	81		15	15	15	15		26	27	26	26		59	60	59	59		189	189	187	189		47	47	47	47		129	130	129	130		80	80	79	79		33	33	32	32		43	43	43	43		19	19	18	19		11	12	11	11		13	13	13	13		37	37	37	37		75	76	75	75		18	18	18	18		12	13	12	12		74	74	73	74		7	7	7	7		11	11	11	11		14	14	13	13		37	38	36	37		10	10	10	10		20	20	20	20	
2018-04-13	94	94	93	93		81	81	80	81		15	15	15	15		27	27	26	27		59	60	59	59		190	190	189	190		47	47	47	47		130	130	129	129		80	80	79	79		32	33	32	33		43	43	43	43		19	19	18	18		11	12	11	12		13	13	13	13		37	38	37	38		76	76	76	76		18	18	18	18		12	12	12	12		74	74	74	74		7	7	7	7		12	12	11	12		13	14	13	13		37	37	35	36		10	10	10	10		20	20	20	20	
2018-04-14	94	94	93	93		81	81	80	81		15	15	15	15		27	27	26	27		59	60	59	59		190	190	189	190		47	47	47	47		130	130	129	129		80	80	79	79		32	33	32	33		43	43	43	43		19	19	18	18		11	12	11	12		13	13	13	13		37	38	37	38		76	76	76	76		18	18	18	18		12	12	12	12		74	74	74	74		7	7	7	7		12	12	11	12		13	14	13	13		37	37	35	36		10	10	10	10		20	20	20	20	
2018-04-15	94	94	93	93		81	81	80	81		15	15	15	15		27	27	26	27		59	60	59	59		190	190	189	190		47	47	47	47		130	130	129	129		80	80	79	79		32	33	32	33		43	43	43	43		19	19	18	18		11	12	11	12		13	13	13	13		37	38	37	38		76	76	76	76		18	18	18	18		12	12	12	12		74	74	74	74		7	7	7	7		12	12	11	12		13	14	13	13		37	37	35	36		10	10	10	10		20	20	20	20	
2018-04-16	93	93	91	91		81	81	80	80		15	15	15	15		27	27	26	26		60	60	59	59		190	193	189	189		47	47	46	46		129	129	125	126		80	80	78	78		33	33	32	32		43	43	43	43		19	19	18	18		12	12	11	11		13	13	13	13		38	38	38	38		77	77	75	76		18	18	17	17		12	13	12	12		75	75	73	73		7	7	7	7		11	11	11	11		13	13	13	13		36	36	36	36		10	10	10	10		20	20	19	19	
2018-04-17	92	92	90	90		80	81	80	81		15	15	15	15		26	26	26	26		59	59	59	59		191	193	190	192		46	46	46	46		127	127	123	123		80	80	77	78		32	33	32	33		43	43	43	43		18	18	18	18		11	11	11	11		13	13	13	13		38	39	38	38		76	76	75	75		17	17	17	17		12	13	12	12		74	74	72	73		7	7	6	6		11	11	11	11		13	13	13	13		37	37	35	35		10	10	10	10		19	19	19	19	
2018-04-18	91	92	91	92		81	82	81	81		15	15	15	15		26	26	25	26		59	59	59	59		194	194	190	193		46	46	46	46		124	125	123	125		79	79	77	78		32	33	32	33		43	44	43	44		18	18	18	18		11	11	11	11		13	13	13	13		39	39	38	38		76	76	75	76		17	17	17	17		13	13	13	13		73	73	72	73		7	7	6	6		11	11	11	11		13	13	13	13		36	36	34	35		10	10	10	10		19	19	19	19	
2018-04-19	93	94	92	94		82	82	81	81		15	15	15	15		25	26	25	26		59	59	59	59		194	195	193	194		46	46	46	46		125	126	124	125		78	79	78	79		33	34	33	34		44	44	43	43		18	18	18	18		11	12	11	12		13	13	12	12		39	39	39	39		76	76	76	76		17	17	17	17		13	13	13	13		73	73	72	73		6	7	6	7		11	11	11	11		13	13	13	13		35	35	34	35		10	11	10	11		19	20	19	20	
