Symbol,I.GDAXI,I.GDAXI,I.GDAXI,I.GDAXI
2023-10-15,"15,400.09","15,409.89","15,178.07","15,186.66"
2023-10-16,"15,219.42","15,271.51","15,103.12","15,237.99"
2023-10-17,"15,211.29","15,288.32","15,117.24","15,251.69"
2023-10-18,"15,244.05","15,271.15","15,081.69","15,094.91"
2023-10-19,"15,060.65","15,104.37","14,984.59","15,045.23"
2023-10-20,"14,872.02","14,936.49","14,798.47","14,798.47"
2023-10-21,"14,872.02","14,936.49","14,798.47","14,798.47"
2023-10-22,"14,872.02","14,936.49","14,798.47","14,798.47"
2023-10-23,"14,823.03","14,838.01","14,630.21","14,800.72"
2023-10-24,"14,802.52","14,916.60","14,750.32","14,879.94"
2023-10-25,"14,870.63","14,933.69","14,789.63","14,892.18"
2023-10-26,"14,696.22","14,795.41","14,655.08","14,731.05"
2023-10-27,"14,757.11","14,824.29","14,667.37","14,687.41"
2023-10-28,"14,757.11","14,824.29","14,667.37","14,687.41"
2023-10-29,"14,757.11","14,824.29","14,667.37","14,687.41"
2023-10-30,"14,770.95","14,798.00","14,678.73","14,716.54"
2023-10-31,"14,741.44","14,829.62","14,722.38","14,810.34"
2023-11-01,"14,851.96","14,949.58","14,786.32","14,923.27"
2023-11-02,"15,033.65","15,202.43","15,028.03","15,143.60"
2023-11-03,"15,203.80","15,269.50","15,149.72","15,189.25"
2023-11-04,"15,203.80","15,269.50","15,149.72","15,189.25"
2023-11-05,"15,203.80","15,269.50","15,149.72","15,189.25"
2023-11-06,"15,219.32","15,223.41","15,110.84","15,135.97"
2023-11-07,"15,084.79","15,194.53","15,068.25","15,152.64"
2023-11-08,"15,093.48","15,287.73","15,086.41","15,229.60"
2023-11-09,"15,246.50","15,364.49","15,212.99","15,352.54"
